	_id	cost	date_installed	size_kw	state	zipcode
415	51098bf927a49b2192015ac7		1347343200	4.84	CO	80027
416	51098bf927a49b2192015af8		1347343200	4.84	CO	80126
417	51098bf927a49b2192015b17		1347343200	3.84	CO	80129
418	51098bf927a49b2192015b18		1347343200	4.8	CO	80129
419	51098bf927a49b2192015b19		1347343200	8.64	CO	80129
420	51098bf927a49b2192015b37		1347343200	2.4	CO	80210
421	51098bf927a49b2192015b45		1347343200	3.36	CO	80216
422	51098bf927a49b2192015b50		1347343200	5.76	CO	80222
423	51098bf927a49b2192015be5		1347343200	4.32	CO	80602
424	51098bf927a49b2192015be6		1347343200	6.0	CO	80602
425	51098bf927a49b2192015be7		1347343200	6.6	CO	80602
426	51098bf927a49b2192015c30		1347343200	2.64	CO	80930
427	51098bf927a49b2192015c31		1347343200	3.3	CO	80930
428	51098bf927a49b2192015c32		1347343200	3.3	CO	80930
429	51098bf927a49b2192015c33		1347343200	3.3	CO	80930
430	51098bf927a49b2192015c34		1347343200	4.84	CO	80930
431	51098bf927a49b2192015c35		1347343200	5.28	CO	80930
432	51098bf927a49b2192015c36		1347343200	5.28	CO	80930
433	51098bf927a49b2192015c37		1347343200	5.5	CO	80930
434	51098bf927a49b2192015c38		1347343200	5.72	CO	80930
435	51098bf927a49b2192015c39		1347343200	6.6	CO	80930
436	51098bf927a49b2192015c3a		1347343200	7.26	CO	80930
437	51098bf927a49b2192015c3b		1347343200	7.26	CO	80930
438	5195de9b27a49b118700e492	40056.4	1347343200	9.56	CO	81526
439	51098bf927a49b2192015a3d		1347256800	3.84	CO	80003
440	51098bf927a49b2192015a6d		1347256800	6.72	CO	80013
441	51098bf927a49b2192015a8a		1347256800	2.64	CO	80016
442	51098bf927a49b2192015a8b		1347256800	5.76	CO	80016
443	51098bf927a49b2192015aa8		1347256800	6.16	CO	80020
444	51098bf927a49b2192015aa9		1347256800	7.92	CO	80020
445	51098bf927a49b2192015b28		1347256800	2.64	CO	80204
446	51098bf927a49b2192015b2f		1347256800	4.16	CO	80206
447	51098bf927a49b2192015b32		1347256800	2.64	CO	80207
448	51098bf927a49b2192015b58		1347256800	9.36	CO	80227
449	51098bf927a49b2192015b6f		1347256800	3.84	CO	80233
450	51098bf927a49b2192015b70		1347256800	7.2	CO	80233
451	51098bf927a49b2192015bbb		1347256800	5.76	CO	80466
452	5195de9b27a49b118700e491	39008.9	1347256800	9.31	CO	81621
453	51098bf927a49b2192015ad8		1347084000	2.88	CO	80113
454	51098bf927a49b2192015a4f		1346997600	5.52	CO	80005
455	51098bf927a49b2192015a88		1346997600	6.24	CO	80016
456	51098bf927a49b2192015a89		1346997600	9.36	CO	80016
457	51098bf927a49b2192015ad4		1346997600	9.36	CO	80111
458	51098bf927a49b2192015b0d		1346997600	5.04	CO	80128
459	51098bf927a49b2192015b43		1346997600	6.24	CO	80215
460	51098bf927a49b2192015b91		1346997600	2.115	CO	80249
461	51098bf927a49b2192015b96		1346997600	5.76	CO	80260
462	51098bf927a49b2192015bcc		1346997600	4.08	CO	80525
463	51098bf927a49b2192015bd3		1346997600	3.12	CO	80528
464	51098bf927a49b2192015be4		1346997600	9.6	CO	80602
465	51098bf927a49b2192015b20		1346911200	3.84	CO	80130
466	51098bf927a49b2192015b57		1346911200	9.84	CO	80227
467	51098bf927a49b2192015a3c		1346824800	3.12	CO	80003
468	51098bf927a49b2192015ab8		1346824800	3.525	CO	80022
469	51098bf927a49b2192015ad3		1346824800	6.58	CO	80111
470	51098bf927a49b2192015aeb		1346824800	3.01	CO	80124
471	51098bf927a49b2192015af0		1346824800	4.32	CO	80125
472	51098bf927a49b2192015b47		1346824800	4.8	CO	80219
473	51098bf927a49b2192015b6e		1346824800	4.32	CO	80233
474	51098bf927a49b2192015b7e		1346824800	5.94	CO	80238
475	51098bf927a49b2192015bbf		1346824800	4.8	CO	80516
476	5195de9b27a49b118700e490	41229.6	1346824800	9.84	CO	81507
477	51098bf927a49b2192015a4e		1346738400	6.24	CO	80005
478	51098bf927a49b2192015a6c		1346738400	6.48	CO	80013
479	51098bf927a49b2192015a87		1346738400	5.76	CO	80016
480	51098bf927a49b2192015b07		1346738400	6.24	CO	80127
481	51098bf927a49b2192015b3d		1346738400	3.6	CO	80211
482	51098bf927a49b2192015b41		1346738400	6.24	CO	80212
483	51098bf927a49b2192015b7d		1346738400	5.52	CO	80238
484	51098bf927a49b2192015b8a		1346738400	4.32	CO	80241
485	51098bf927a49b2192015b8b		1346738400	5.04	CO	80241
486	51098bf927a49b2192015c5b		1346738400	3.6	CO	81001
487	5195de9b27a49b118700e48f	22123.2	1346738400	5.28	CO	80122
488	51098bf927a49b2192015a6b		1346392800	8.4	CO	80013
489	51098bf927a49b2192015ab3		1346392800	8.64	CO	80021
490	51098bf927a49b2192015abe		1346392800	3.36	CO	80026
491	51098bf927a49b2192015b5c		1346392800	5.76	CO	80228
492	51098bf927a49b2192015b6d		1346392800	9.36	CO	80233
493	51098bf927a49b2192015b7c		1346392800	3.84	CO	80238
494	51098bf927a49b2192015ba4		1346392800	5.28	CO	80401
495	51098bf927a49b2192015be3		1346392800	9.36	CO	80602
496	51098bf927a49b2192015a5f		1346306400	4.8	CO	80012
497	51098bf927a49b2192015aa7		1346306400	3.12	CO	80020
498	51098bf927a49b2192015aca		1346306400	2.4	CO	80031
499	51098bf927a49b2192015ad0		1346306400	5.04	CO	80110
500	51098bf927a49b2192015b16		1346306400	2.88	CO	80129
501	51098bf927a49b2192015c5e		1346306400	7.92	CO	81506
502	51098bf927a49b2192015b0c		1346220000	6.72	CO	80128
503	51098bf927a49b2192015b76		1346220000	7.2	CO	80236
504	51098bf927a49b2192015b89		1346220000	7.2	CO	80241
505	5195de9b27a49b118700e48d	26145.6	1346220000	6.24	CO	81526
506	51098bf927a49b2192015a85		1346133600	6.16	CO	80016
507	51098bf927a49b2192015a86		1346133600	15.84	CO	80016
508	51098bf927a49b2192015aa6		1346133600	5.28	CO	80020
509	51098bf927a49b2192015b06		1346133600	6.48	CO	80127
510	51098bf927a49b2192015b0b		1346133600	10.56	CO	80128
511	51098bf927a49b2192015b24		1346133600	9.36	CO	80134
512	51098bf927a49b2192015b63		1346133600	4.8	CO	80229
513	51098bf927a49b2192015b9c		1346133600	5.17	CO	80305
514	51098bf927a49b2192015ab2		1346047200	5.28	CO	80021
515	51098bf927a49b2192015ac5		1346047200	3.12	CO	80027
516	51098bf927a49b2192015b0a		1346047200	3.84	CO	80128
517	51098bf927a49b2192015b26		1346047200	2.88	CO	80203
518	51098bf927a49b2192015b75		1346047200	9.36	CO	80236
519	51098bf927a49b2192015baa		1346047200	2.82	CO	80403
520	5195de9b27a49b118700e48c	31173.6	1346047200	7.44	CO	80128
521	51098bf927a49b2192015ae7		1345788000	5.28	CO	80123
522	51098bf927a49b2192015b31		1345788000	4.56	CO	80207
523	51098bf927a49b2192015bd6		1345788000	5.28	CO	80534
524	51098bf927a49b2192015be2		1345788000	8.58	CO	80602
525	51098bf927a49b2192015a56		1345701600	3.12	CO	80010
526	51098bf927a49b2192015a83		1345701600	4.8	CO	80016
527	51098bf927a49b2192015a84		1345701600	6.24	CO	80016
528	51098bf927a49b2192015b05		1345701600	9.84	CO	80127
529	51098bf927a49b2192015bae		1345701600	7.44	CO	80439
530	51098bf927a49b2192015bcb		1345701600	4.32	CO	80525
531	51098bf927a49b2192015bd0		1345701600	3.12	CO	80526
532	51098bf927a49b2192015bd8		1345701600	7.92	CO	80542
533	51098bf927a49b2192015c63		1345701600	5.76	CO	81521
534	5195de9b27a49b118700e489	26145.6	1345701600	6.24	CO	81520
535	5195de9b27a49b118700e48a	9787.5	1345701600	2.25	CO	81526
536	5195de9b27a49b118700e48b	144360.0	1345701600	36.0	CO	81526
537	51098bf927a49b2192015a9d		1345615200	7.48	CO	80018
538	51098bf927a49b2192015aa5		1345615200	6.72	CO	80020
539	51098bf927a49b2192015b04		1345615200	5.52	CO	80127
540	51098bf927a49b2192015b33		1345615200	3.055	CO	80209
541	51098bf927a49b2192015b5b		1345615200	7.2	CO	80228
542	51098bf927a49b2192015b62		1345615200	8.64	CO	80229
543	51098bf927a49b2192015b88		1345615200	10.32	CO	80241
544	51098bf927a49b2192015be1		1345615200	4.32	CO	80602
545	51098bf927a49b2192015c28		1345615200	6.72	CO	80634
546	5195de9b27a49b118700e488	27235.0	1345615200	6.5	CO	80023
547	51098bf927a49b2192015a6a		1345528800	5.28	CO	80013
548	51098bf927a49b2192015a82		1345528800	6.72	CO	80016
549	51098bf927a49b2192015b2c		1345528800	3.84	CO	80205
550	51098bf927a49b2192015b36		1345528800	9.84	CO	80210
551	51098bf927a49b2192015bc4		1345528800	1.76	CO	80521
552	51098bf927a49b2192015c27		1345528800	4.56	CO	80634
553	51098bf927a49b2192015a54		1345442400	10.56	CO	80007
554	51098bf927a49b2192015aa4		1345442400	6.72	CO	80020
555	51098bf927a49b2192015aba		1345442400	5.76	CO	80023
556	51098bf927a49b2192015abc		1345442400	2.88	CO	80026
557	51098bf927a49b2192015abd		1345442400	2.88	CO	80026
558	51098bf927a49b2192015ae6		1345442400	3.52	CO	80123
559	51098bf927a49b2192015b2b		1345442400	9.84	CO	80205
560	51098bf927a49b2192015b6a		1345442400	5.52	CO	80232
561	51098bf927a49b2192015b95		1345442400	4.32	CO	80260
562	51098bf927a49b2192015bb9		1345442400	2.88	CO	80465
563	5195de9b27a49b118700e487	39218.4	1345442400	9.36	CO	81504
564	51098bf927a49b2192015a45		1345183200	10.08	CO	80004
565	51098bf927a49b2192015a99		1345183200	5.76	CO	80017
566	51098bf927a49b2192015b61		1345183200	6.24	CO	80229
567	51098bf927a49b2192015be0		1345183200	3.36	CO	80602
568	51098bf927a49b2192015c67		1345183200	8.64	CO	81647
569	5195de9b27a49b118700e484	20950.0	1345183200	5.0	CO	80237
570	5195de9b27a49b118700e485	24637.2	1345183200	5.88	CO	80108
571	5195de9b27a49b118700e486	26690.3	1345183200	6.37	CO	81507
572	51098bf927a49b2192015a69		1345096800	3.76	CO	80013
573	51098bf927a49b2192015a80		1345096800	2.64	CO	80016
574	51098bf927a49b2192015a81		1345096800	7.92	CO	80016
575	51098bf927a49b2192015a98		1345010400	8.64	CO	80017
576	51098bf927a49b2192015ab9		1345010400	5.04	CO	80023
577	51098bf927a49b2192015ad5		1344924000	3.12	CO	80112
578	51098bf927a49b2192015bc3		1344924000	3.12	CO	80521
579	5195de9b27a49b118700e483	30168.0	1344924000	7.2	CO	80129
580	51098bf927a49b2192015b2e		1344837600	3.3	CO	80206
581	51098bf927a49b2192015acf		1344578400	3.12	CO	80110
582	51098bf927a49b2192015b3c		1344578400	4.08	CO	80211
583	51098bf927a49b2192015a3b		1344492000	4.8	CO	80003
584	51098bf927a49b2192015a44		1344492000	7.2	CO	80004
585	51098bf927a49b2192015a5e		1344492000	3.36	CO	80012
586	51098bf927a49b2192015a68		1344492000	6.72	CO	80013
587	51098bf927a49b2192015a7e		1344492000	6.24	CO	80016
588	51098bf927a49b2192015a7f		1344492000	7.2	CO	80016
589	51098bf927a49b2192015ae5		1344492000	5.76	CO	80123
590	51098bf927a49b2192015b1f		1344492000	5.28	CO	80130
591	51098bf927a49b2192015bac		1344492000	7.68	CO	80433
592	51098bf927a49b2192015bb3		1344492000	4.23	CO	80455
593	51098bf927a49b2192015bdf		1344492000	4.84	CO	80602
594	51098bf927a49b2192015a3a		1344405600	5.46	CO	80003
595	5195de9b27a49b118700e482	40852.5	1344405600	9.75	CO	80440
596	51098bf927a49b2192015adb		1344319200	2.88	CO	80121
597	51098bf927a49b2192015af7		1344319200	6.76	CO	80126
598	51098bf927a49b2192015bec		1344319200	5.17	CO	80620
599	51098bf927a49b2192015bed		1344319200	5.17	CO	80620
600	51098bf927a49b2192015bee		1344319200	5.17	CO	80620
601	51098bf927a49b2192015bef		1344319200	5.17	CO	80620
602	51098bf927a49b2192015bf0		1344319200	5.17	CO	80620
603	51098bf927a49b2192015bf1		1344319200	5.17	CO	80620
604	51098bf927a49b2192015bf2		1344319200	5.17	CO	80620
605	51098bf927a49b2192015bf3		1344319200	5.17	CO	80620
606	51098bf927a49b2192015bf4		1344319200	5.17	CO	80620
607	51098bf927a49b2192015bf5		1344319200	5.17	CO	80620
608	51098bf927a49b2192015bf6		1344319200	5.17	CO	80620
609	51098bf927a49b2192015bf7		1344319200	5.17	CO	80620
610	51098bf927a49b2192015bf8		1344319200	5.17	CO	80620
611	51098bf927a49b2192015bf9		1344319200	5.17	CO	80620
612	51098bf927a49b2192015bfa		1344319200	5.17	CO	80620
613	51098bf927a49b2192015bfb		1344319200	5.17	CO	80620
614	51098bf927a49b2192015a39		1344232800	8.46	CO	80003
615	51098bf927a49b2192015a43		1344232800	9.12	CO	80004
616	51098bf927a49b2192015a4d		1344232800	7.92	CO	80005
617	51098bf927a49b2192015ae4		1344232800	3.12	CO	80123
618	51098bf927a49b2192015b27		1344232800	3.525	CO	80204
619	51098bf927a49b2192015b86		1344232800	3.36	CO	80239
620	51098bf927a49b2192015bdc		1344232800	5.28	CO	80550
621	51098bf927a49b2192015a7d		1343973600	6.0	CO	80016
622	51098bf927a49b2192015b15		1343973600	5.28	CO	80129
623	51098bf927a49b2192015b49		1343973600	5.28	CO	80220
624	51098bf927a49b2192015ba3		1343973600	5.28	CO	80401
625	51098bf927a49b2192015aa3		1343887200	3.6	CO	80020
626	51098bf927a49b2192015b65		1343887200	9.6	CO	80230
627	5195de9b27a49b118700e481	40852.5	1343887200	9.75	CO	81507
628	51098bf927a49b2192015abb		1343800800	4.8	CO	80026
629	51098bf927a49b2192015ac9		1343800800	2.88	CO	80031
630	51098bf927a49b2192015b56		1343800800	7.44	CO	80227
631	51098bf927a49b2192015bbc		1343800800	6.24	CO	80513
632	5195de9b27a49b118700e480	30168.0	1343800800	7.2	CO	81507
633	51098bf927a49b2192015b46		1343714400	5.76	CO	80219
634	51098bf927a49b2192015b6c		1343714400	3.84	CO	80233
635	51098bf927a49b2192015a4c		1343628000	6.24	CO	80005
636	51098bf927a49b2192015b14		1343628000	9.9	CO	80129
637	51098bf927a49b2192015b35		1343628000	6.48	CO	80210
638	51098bf927a49b2192015b67		1343628000	3.36	CO	80231
639	51098bf927a49b2192015b94		1343628000	5.17	CO	80260
640	51098bf927a49b2192015ba9		1343628000	3.36	CO	80403
641	51098bf927a49b2192015a42		1343368800	7.92	CO	80004
642	51098bf927a49b2192015a67		1343368800	9.36	CO	80013
643	51098bf927a49b2192015a97		1343368800	8.64	CO	80017
644	51098bf927a49b2192015ace		1343368800	9.36	CO	80108
645	51098bf927a49b2192015beb		1343368800	7.92	CO	80620
646	51098bf927a49b2192015c26		1343368800	7.68	CO	80634
647	51098bf927a49b2192015a7c		1343282400	9.89	CO	80016
648	51098bf927a49b2192015ab1		1343282400	6.72	CO	80021
649	51098bf927a49b2192015b13		1343282400	5.2	CO	80129
650	51098bf927a49b2192015c62		1343282400	4.8	CO	81520
651	51098bf927a49b2192015a66		1343196000	4.8	CO	80013
652	51098bf927a49b2192015a7b		1343196000	6.24	CO	80016
653	51098bf927a49b2192015ab0		1343196000	5.04	CO	80021
654	51098bf927a49b2192015ac4		1343196000	6.58	CO	80027
655	51098bf927a49b2192015ae3		1343196000	6.24	CO	80123
656	51098bf927a49b2192015b2d		1343196000	4.32	CO	80206
657	51098bf927a49b2192015b53		1343196000	5.28	CO	80226
658	51098bf927a49b2192015b85		1343196000	5.28	CO	80239
659	51098bf927a49b2192015bb8		1343196000	2.4	CO	80465
660	51098bf927a49b2192015bdb		1343196000	6.48	CO	80549
661	51098bf927a49b2192015c2f		1343196000	7.04	CO	80651
662	5195de9b27a49b118700e47c	11484.0	1343196000	2.64	CO	80207
663	5195de9b27a49b118700e47d	35908.3	1343196000	8.57	CO	80129
664	51098bf927a49b2192015a4b		1343109600	7.2	CO	80005
665	51098bf927a49b2192015a5d		1343109600	7.92	CO	80012
666	51098bf927a49b2192015a96		1343109600	5.04	CO	80017
667	51098bf927a49b2192015b12		1343109600	6.24	CO	80129
668	51098bf927a49b2192015b55		1343109600	5.04	CO	80227
669	51098bf927a49b2192015b69		1343109600	4.23	CO	80232
670	51098bf927a49b2192015bde		1343109600	5.28	CO	80602
671	51098bf927a49b2192015c2e		1343109600	6.72	CO	80651
672	5195de9b27a49b118700e47b	16704.0	1343109600	3.84	CO	81521
673	51098bf927a49b2192015af6		1343023200	3.84	CO	80126
674	51098bf927a49b2192015b2a		1343023200	2.4	CO	80205
675	51098bf927a49b2192015b34		1343023200	5.28	CO	80210
676	51098bf927a49b2192015ba2		1343023200	2.4	CO	80401
677	51098bf927a49b2192015ba8		1343023200	9.12	CO	80403
678	5195de9b27a49b118700e47a	26145.6	1343023200	6.24	CO	81504
679	51098bf927a49b2192015a4a		1342850400	7.8	CO	80005
680	5003d796455385688f0000d8	44000.0	1342764000	6.0	CO	80401
681	51098bf927a49b2192015bb6		1342764000	5.04	CO	80465
682	51098bf927a49b2192015bb7		1342764000	6.24	CO	80465
683	5195de9b27a49b118700e478	9396.0	1342764000	2.16	CO	80222
684	5195de9b27a49b118700e479	26145.6	1342764000	6.24	CO	81504
685	51098bf927a49b2192015b60		1342677600	4.8	CO	80229
686	51098bf927a49b2192015c25		1342677600	7.92	CO	80634
687	51098bf927a49b2192015af4		1342591200	4.8	CO	80126
688	51098bf927a49b2192015af5		1342591200	9.84	CO	80126
689	51098bf927a49b2192015b1e		1342591200	6.815	CO	80130
690	51098bf927a49b2192015bb5		1342591200	6.45	CO	80465
691	5195de9b27a49b118700e476	22584.1	1342591200	5.39	CO	80120
692	5195de9b27a49b118700e477	40852.5	1342591200	9.75	CO	80120
693	51098bf927a49b2192015b30		1342504800	3.6	CO	80207
694	51098bf927a49b2192015a55		1342418400	7.28	CO	80010
695	51098bf927a49b2192015a59		1342418400	9.36	CO	80011
696	51098bf927a49b2192015a95		1342418400	6.24	CO	80017
697	51098bf927a49b2192015ad2		1342418400	7.92	CO	80111
698	51098bf927a49b2192015b84		1342418400	4.8	CO	80239
699	5195de9b27a49b118700e471	26690.3	1342418400	6.37	CO	80003
700	51098bf927a49b2192015af3		1342159200	5.76	CO	80126
701	5195de9b27a49b118700e46e	20950.0	1342159200	5.0	CO	80031
702	51098bf927a49b2192015af2		1342072800	3.36	CO	80126
703	51098bf927a49b2192015b90		1342072800	5.76	CO	80249
704	51098bf927a49b2192015bad		1342072800	9.36	CO	80435
705	51098bf927a49b2192015bca		1342072800	12.24	CO	80525
706	51098bf927a49b2192015a38		1341986400	7.2	CO	80003
707	51098bf927a49b2192015a79		1341986400	4.8	CO	80016
708	51098bf927a49b2192015a7a		1341986400	8.88	CO	80016
709	51098bf927a49b2192015aaf		1341986400	7.92	CO	80021
710	51098bf927a49b2192015ac3		1341986400	6.72	CO	80027
711	51098bf927a49b2192015b02		1341986400	5.04	CO	80127
712	51098bf927a49b2192015b03		1341986400	7.2	CO	80127
713	51098bf927a49b2192015b72		1341986400	6.72	CO	80234
714	51098bf927a49b2192015ba7		1341986400	9.84	CO	80403
715	51098bf927a49b2192015a49		1341900000	4.8	CO	80005
716	51098bf927a49b2192015aa2		1341900000	6.0	CO	80020
717	51098bf927a49b2192015b09		1341900000	5.04	CO	80128
718	51098bf927a49b2192015b4f		1341900000	9.6	CO	80222
719	51098bf927a49b2192015b52		1341900000	6.665	CO	80224
720	5195de9b27a49b118700e46d	40056.4	1341900000	9.56	CO	80122
721	51098bf927a49b2192015a48		1341554400	7.68	CO	80005
722	51098bf927a49b2192015a78		1341554400	7.92	CO	80016
723	51098bf927a49b2192015af1		1341554400	8.46	CO	80126
724	5195de9b27a49b118700e46b	29790.9	1341554400	7.11	CO	80228
725	5195de9b27a49b118700e46c	31823.05	1341554400	7.595	CO	81521
726	51098bf927a49b2192015b98		1341468000	3.12	CO	80303
727	51098bf927a49b2192015c5d		1341468000	3.84	CO	81503
728	518ec6d427a49b118700e378		1341468000	116.16	CO	80461
729	5195de9b27a49b118700e46a	27235.0	1341468000	6.5	CO	80017
730	51098bf927a49b2192015a41		1341295200	6.24	CO	80004
731	51098bf927a49b2192015ba6		1341295200	5.28	CO	80403
732	51098bf927a49b2192015bcf		1341295200	3.12	CO	80526
733	51098bf927a49b2192015a40		1341208800	5.28	CO	80004
734	51098bf927a49b2192015a47		1341208800	6.72	CO	80005
735	51098bf927a49b2192015a58		1341208800	7.92	CO	80011
736	51098bf927a49b2192015a77		1341208800	9.9	CO	80016
737	51098bf927a49b2192015aa1		1341208800	4.32	CO	80020
738	51098bf927a49b2192015aae		1341208800	4.08	CO	80021
739	51098bf927a49b2192015ade		1341208800	9.12	CO	80122
740	5195de9b27a49b118700e469	23631.6	1341208800	5.64	CO	80123
741	51098bf927a49b2192015aa0		1340949600	9.68	CO	80020
742	51098bf927a49b2192015b01		1340949600	3.84	CO	80127
743	51098bf927a49b2192015ba1		1340949600	4.8	CO	80401
744	5195de9b27a49b118700e467	30377.5	1340949600	7.25	CO	80439
745	5195de9b27a49b118700e468	35908.3	1340949600	8.57	CO	81521
746	51098bf927a49b2192015a36		1340863200	6.11	CO	80002
747	51098bf927a49b2192015a37		1340863200	6.58	CO	80002
748	51098bf927a49b2192015a9f		1340863200	3.29	CO	80020
749	51098bf927a49b2192015aef		1340863200	6.16	CO	80125
750	51098bf927a49b2192015b54		1340863200	2.88	CO	80227
751	51098bf927a49b2192015b5a		1340863200	6.58	CO	80228
752	51098bf927a49b2192015b74		1340863200	9.87	CO	80236
753	51098bf927a49b2192015b7b		1340863200	7.2	CO	80238
754	51098bf927a49b2192015ba5		1340863200	6.11	CO	80403
755	51098bf927a49b2192015bb4		1340863200	6.11	CO	80465
756	51098bf927a49b2192015bbe		1340863200	4.32	CO	80516
757	51098bf927a49b2192015bd5		1340863200	6.24	CO	80534
758	51098bf927a49b2192015bda		1340863200	4.23	CO	80547
759	51098bf927a49b2192015bea		1340863200	9.87	CO	80615
760	51098bf927a49b2192015c24		1340863200	4.23	CO	80631
761	51098bf927a49b2192015c60		1340863200	9.89	CO	81507
762	5195de9b27a49b118700e466	23045.0	1340690400	5.5	CO	80031
763	5195de9b27a49b118700e465	36955.8	1340344800	8.82	CO	81507
764	5195de9b27a49b118700e464	13050.0	1340258400	3.0	CO	80228
765	5195de9b27a49b118700e463	40852.5	1340085600	9.75	CO	81623
766	5195de9b27a49b118700e462	13050.0	1339653600	3.0	CO	80128
767	5195de9b27a49b118700e45f	28743.4	1339480800	6.86	CO	81507
768	5195de9b27a49b118700e460	30796.5	1339480800	7.35	CO	81521
769	5195de9b27a49b118700e461	25140.0	1339480800	6.0	CO	81623
770	5195de9b27a49b118700e45e	37710.0	1339394400	9.0	CO	80229
771	5195de9b27a49b118700e45d	27235.0	1339048800	6.5	CO	81507
772	5195de9b27a49b118700e45b	18855.0	1338962400	4.5	CO	81507
773	5195de9b27a49b118700e45c	25140.0	1338962400	6.0	CO	80550
774	5195de9b27a49b118700e459	29330.0	1338789600	7.0	CO	80301
775	5195de9b27a49b118700e45a	24637.2	1338789600	5.88	CO	81507
776	518ec6d427a49b118700e375		1338530400	206.31	CO	80215
777	518ec6d427a49b118700e376		1338530400	209.3	CO	80002
778	5195de9b27a49b118700e457	24092.5	1338530400	5.75	CO	80126
779	5195de9b27a49b118700e458	31425.0	1338530400	7.5	CO	80126
780	5195de9b27a49b118700e455	13876.5	1338444000	3.19	CO	81507
781	5195de9b27a49b118700e456	32849.6	1338444000	7.84	CO	81507
782	5195de9b27a49b118700e453	36662.5	1338357600	8.75	CO	80110
783	5195de9b27a49b118700e454	23045.0	1338357600	5.5	CO	80130
784	5195de9b27a49b118700e451	13876.5	1337925600	3.19	CO	81506
785	5195de9b27a49b118700e452	40224.0	1337925600	9.6	CO	80126
786	5195de9b27a49b118700e44e	23045.0	1337839200	5.5	CO	81504
787	5195de9b27a49b118700e44f	17807.5	1337839200	4.25	CO	80211
788	5195de9b27a49b118700e450	27235.0	1337839200	6.5	CO	81504
789	5195de9b27a49b118700e44d	9613.5	1337752800	2.21	CO	81501
790	5195de9b27a49b118700e44b	23045.0	1337666400	5.5	CO	81521
791	5195de9b27a49b118700e44c	27235.0	1337666400	6.5	CO	80020
792	5195de9b27a49b118700e44a	20950.0	1337580000	5.0	CO	80031
793	5195de9b27a49b118700e449	31425.0	1337234400	7.5	CO	81507
794	5195de9b27a49b118700e448	26690.3	1337148000	6.37	CO	80130
795	5195de9b27a49b118700e447	14137.5	1336975200	3.25	CO	80226
796	5195de9b27a49b118700e446	27235.0	1336716000	6.5	CO	80013
797	5195de9b27a49b118700e444	13876.5	1336629600	3.19	CO	81521
798	5195de9b27a49b118700e445	32472.5	1336629600	7.75	CO	80301
799	5195de9b27a49b118700e443	40852.5	1336543200	9.75	CO	81507
800	5195de9b27a49b118700e440	40852.5	1336456800	9.75	CO	81521
801	5195de9b27a49b118700e441	27235.0	1336456800	6.5	CO	80007
802	5195de9b27a49b118700e442	26187.5	1336456800	6.25	CO	80007
803	5195de9b27a49b118700e43f	27235.0	1336370400	6.5	CO	81521
804	5195de9b27a49b118700e43e	26690.3	1336111200	6.37	CO	80128
805	5195de9b27a49b118700e43d	27235.0	1336024800	6.5	CO	81507
806	5195de9b27a49b118700e439	35615.0	1335765600	8.5	CO	80126
807	5195de9b27a49b118700e43a	27235.0	1335765600	6.5	CO	80130
808	5195de9b27a49b118700e43b	32472.5	1335765600	7.75	CO	80122
809	5195de9b27a49b118700e43c	25140.0	1335765600	6.0	CO	81521
810	5195de9b27a49b118700e437	40852.5	1335506400	9.75	CO	81507
811	5195de9b27a49b118700e438	37710.0	1335506400	9.0	CO	81521
812	5195de9b27a49b118700e435	40852.5	1335333600	9.75	CO	81507
813	5195de9b27a49b118700e436	27235.0	1335333600	6.5	CO	80524
814	5195de9b27a49b118700e434	37710.0	1335160800	9.0	CO	81507
815	5195de9b27a49b118700e433	33520.0	1334901600	8.0	CO	81507
816	5195de9b27a49b118700e432	34567.5	1334815200	8.25	CO	81507
817	5195de9b27a49b118700e431	28282.5	1334556000	6.75	CO	80549
818	5195de9b27a49b118700e42d	16760.0	1334296800	4.0	CO	80129
819	5195de9b27a49b118700e42e	40852.5	1334296800	9.75	CO	80129
820	5195de9b27a49b118700e42f	25140.0	1334296800	6.0	CO	80130
821	5195de9b27a49b118700e430	14985.75	1334296800	3.445	CO	80124
822	5195de9b27a49b118700e42b	14137.5	1334210400	3.25	CO	81501
823	5195de9b27a49b118700e42c	27235.0	1334210400	6.5	CO	80130
824	5195de9b27a49b118700e42a	40852.5	1334124000	9.75	CO	81521
825	5195de9b27a49b118700e429	21997.5	1333605600	5.25	CO	81526
826	5434573d27a49b361f8084c5		1333260000	4.23	CO	80523
827	5195de9a27a49b118700e427	40852.5	1333087200	9.75	CO	81507
828	5195de9b27a49b118700e428	41900.0	1333087200	10.0	CO	81520
829	5195de9127a49b118700e421	34693.2	1333000800	8.28	CO	80301
830	5195de9127a49b118700e422	31802.1	1333000800	7.59	CO	80301
831	5195de9127a49b118700e423	23128.8	1333000800	5.52	CO	80301
832	5195de9327a49b118700e424	177081.6	1333000800	44.16	CO	80301
833	5195de9427a49b118700e425	138345.0	1333000800	34.5	CO	80301
834	5195de9927a49b118700e426	31425.0	1333000800	7.5	CO	81504
835	5195de9127a49b118700e41f	30377.5	1332914400	7.25	CO	81507
836	5195de9127a49b118700e420	18855.0	1332914400	4.5	CO	80022
837	5195de9127a49b118700e41d	16760.0	1332741600	4.0	CO	81504
838	5195de9127a49b118700e41e	36662.5	1332741600	8.75	CO	80126
839	5195de9127a49b118700e41c	18855.0	1332482400	4.5	CO	81501
840	5195de9127a49b118700e41b	18855.0	1332396000	4.5	CO	81505
841	5195de9127a49b118700e41a	28282.5	1332136800	6.75	CO	80129
